id,source_type,source_name,url,title,score,num_comments,rank,published_at,author,permalink,fetched_at,language
45169157,social,HackerNews,https://news.ycombinator.com/,,128,114,255,,FollowingTheDao,https://news.ycombinator.com/item?id=45169157,2025-09-10T15:20:03.900215+00:00,en
45193061,social,HackerNews,https://news.ycombinator.com/,,4,1,256,,garbawarb,https://news.ycombinator.com/item?id=45193061,2025-09-10T15:20:03.900371+00:00,en
45174696,social,HackerNews,https://news.ycombinator.com/,,58,30,257,,breve,https://news.ycombinator.com/item?id=45174696,2025-09-10T15:20:03.900526+00:00,en
45135623,social,HackerNews,https://news.ycombinator.com/,,146,148,258,,todsacerdoti,https://news.ycombinator.com/item?id=45135623,2025-09-10T15:20:03.900681+00:00,en
45195398,social,HackerNews,https://news.ycombinator.com/,,6,2,259,,roboboffin,https://news.ycombinator.com/item?id=45195398,2025-09-10T15:20:03.900845+00:00,en
45109927,social,HackerNews,https://news.ycombinator.com/,,205,179,260,,pseudolus,https://news.ycombinator.com/item?id=45109927,2025-09-10T15:20:03.901004+00:00,en
45157906,social,HackerNews,https://news.ycombinator.com/,,223,76,261,,walterbell,https://news.ycombinator.com/item?id=45157906,2025-09-10T15:20:03.901163+00:00,en
45162501,social,HackerNews,https://news.ycombinator.com/,,161,111,262,,BirAdam,https://news.ycombinator.com/item?id=45162501,2025-09-10T15:20:03.901320+00:00,en
45173872,social,HackerNews,https://news.ycombinator.com/,,17,0,263,,theneki,https://news.ycombinator.com/item?id=45173872,2025-09-10T15:20:03.901479+00:00,en
45144392,social,HackerNews,https://news.ycombinator.com/,,14,3,264,,bananamerica,https://news.ycombinator.com/item?id=45144392,2025-09-10T15:20:03.901637+00:00,en
45152940,social,HackerNews,https://news.ycombinator.com/,,283,87,265,,tentoumushi,https://news.ycombinator.com/item?id=45152940,2025-09-10T15:20:03.901795+00:00,en
45157110,social,HackerNews,https://news.ycombinator.com/,,612,481,266,,operator-name,https://news.ycombinator.com/item?id=45157110,2025-09-10T15:20:03.901952+00:00,en
45176491,social,HackerNews,https://news.ycombinator.com/,,80,70,267,,bashtoni,https://news.ycombinator.com/item?id=45176491,2025-09-10T15:20:03.902106+00:00,en
45143347,social,HackerNews,https://news.ycombinator.com/,,101,88,268,,fanf2,https://news.ycombinator.com/item?id=45143347,2025-09-10T15:20:03.902263+00:00,en
45176009,social,HackerNews,https://news.ycombinator.com/,,9,2,269,,AsmodiusVI,https://news.ycombinator.com/item?id=45176009,2025-09-10T15:20:03.902419+00:00,en
45113181,social,HackerNews,https://news.ycombinator.com/,,83,3,270,,phreeza,https://news.ycombinator.com/item?id=45113181,2025-09-10T15:20:03.902646+00:00,en
45121010,social,HackerNews,https://news.ycombinator.com/,,184,38,271,,bookofjoe,https://news.ycombinator.com/item?id=45121010,2025-09-10T15:20:06.365371+00:00,en
45193402,social,HackerNews,https://news.ycombinator.com/,,35,28,272,,consumer451,https://news.ycombinator.com/item?id=45193402,2025-09-10T15:20:06.365550+00:00,en
45181207,social,HackerNews,https://news.ycombinator.com/,,24,0,273,,heresie-dabord,https://news.ycombinator.com/item?id=45181207,2025-09-10T15:20:06.365716+00:00,en
45175786,social,HackerNews,https://news.ycombinator.com/,,6,0,274,,bookish,https://news.ycombinator.com/item?id=45175786,2025-09-10T15:20:06.365877+00:00,en
45136728,social,HackerNews,https://news.ycombinator.com/,,140,108,275,,tosh,https://news.ycombinator.com/item?id=45136728,2025-09-10T15:20:06.366041+00:00,en
45136103,social,HackerNews,https://news.ycombinator.com/,,468,669,276,,calcifer,https://news.ycombinator.com/item?id=45136103,2025-09-10T15:20:06.366204+00:00,en
45154501,social,HackerNews,https://news.ycombinator.com/,,194,188,277,,csb6,https://news.ycombinator.com/item?id=45154501,2025-09-10T15:20:06.366362+00:00,en
45129085,social,HackerNews,https://news.ycombinator.com/,,801,1064,278,,_nvs,https://news.ycombinator.com/item?id=45129085,2025-09-10T15:20:06.366522+00:00,en
45175665,social,HackerNews,https://news.ycombinator.com/,,5,0,279,,soh3il,https://news.ycombinator.com/item?id=45175665,2025-09-10T15:20:06.366682+00:00,en
45177526,social,HackerNews,https://news.ycombinator.com/,,8,0,280,,tempodox,https://news.ycombinator.com/item?id=45177526,2025-09-10T15:20:06.366841+00:00,en
45161855,social,HackerNews,https://news.ycombinator.com/,,371,107,281,,mpweiher,https://news.ycombinator.com/item?id=45161855,2025-09-10T15:20:06.366997+00:00,en
45186117,social,HackerNews,https://news.ycombinator.com/,,13,5,282,,thm,https://news.ycombinator.com/item?id=45186117,2025-09-10T15:20:06.367162+00:00,en
45192729,social,HackerNews,https://news.ycombinator.com/,,6,1,283,,paulpauper,https://news.ycombinator.com/item?id=45192729,2025-09-10T15:20:06.367322+00:00,en
45187932,social,HackerNews,https://news.ycombinator.com/,,17,0,284,,_JamesA_,https://news.ycombinator.com/item?id=45187932,2025-09-10T15:20:06.367482+00:00,en
45152374,social,HackerNews,https://news.ycombinator.com/,,234,204,285,,mgh2,https://news.ycombinator.com/item?id=45152374,2025-09-10T15:20:06.367640+00:00,en
45153428,social,HackerNews,https://news.ycombinator.com/,,41,10,286,,fremden,https://news.ycombinator.com/item?id=45153428,2025-09-10T15:20:06.367800+00:00,en
45189845,social,HackerNews,https://news.ycombinator.com/,,21,3,287,,underwoods,https://news.ycombinator.com/item?id=45189845,2025-09-10T15:20:06.367957+00:00,en
45135061,social,HackerNews,https://news.ycombinator.com/,,117,127,288,,wonger_,https://news.ycombinator.com/item?id=45135061,2025-09-10T15:20:06.368114+00:00,en
45123034,social,HackerNews,https://news.ycombinator.com/,,183,92,289,,jonbaer,https://news.ycombinator.com/item?id=45123034,2025-09-10T15:20:06.368271+00:00,en
45191320,social,HackerNews,https://news.ycombinator.com/,,8,1,290,,foobarian,https://news.ycombinator.com/item?id=45191320,2025-09-10T15:20:06.368428+00:00,en
45130260,social,HackerNews,https://news.ycombinator.com/,,638,46,291,,gmays,https://news.ycombinator.com/item?id=45130260,2025-09-10T15:20:06.368585+00:00,en
45174979,social,HackerNews,https://news.ycombinator.com/,,12,0,292,,warrenm,https://news.ycombinator.com/item?id=45174979,2025-09-10T15:20:06.368742+00:00,en
45120381,social,HackerNews,https://news.ycombinator.com/,,37,7,293,,ibobev,https://news.ycombinator.com/item?id=45120381,2025-09-10T15:20:06.368902+00:00,en
45189432,social,HackerNews,https://news.ycombinator.com/,,9,1,294,,silexia,https://news.ycombinator.com/item?id=45189432,2025-09-10T15:20:06.369057+00:00,en
45179756,social,HackerNews,https://news.ycombinator.com/,,11,0,295,,martin_hell,https://news.ycombinator.com/item?id=45179756,2025-09-10T15:20:06.369213+00:00,en
45174541,social,HackerNews,https://news.ycombinator.com/,,16,0,296,,matt_d,https://news.ycombinator.com/item?id=45174541,2025-09-10T15:20:06.369370+00:00,en
45161229,social,HackerNews,https://news.ycombinator.com/,,80,98,297,,PaulHoule,https://news.ycombinator.com/item?id=45161229,2025-09-10T15:20:06.369527+00:00,en
45090553,social,HackerNews,https://news.ycombinator.com/,,168,55,298,,mindbrix,https://news.ycombinator.com/item?id=45090553,2025-09-10T15:20:06.369684+00:00,en
45112720,social,HackerNews,https://news.ycombinator.com/,,279,177,299,,merqurio,https://news.ycombinator.com/item?id=45112720,2025-09-10T15:20:06.369843+00:00,en
45099681,social,HackerNews,https://news.ycombinator.com/,,79,20,300,,bertman,https://news.ycombinator.com/item?id=45099681,2025-09-10T15:20:06.370001+00:00,en
